item_id,movie_name_x,movie_type,movie_name_y,dbpedia_link,kg_id
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,"Kid in King Arthur's Court, A (1995)",http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court,605
259,Kiss of Death (1995),Crime|Drama|Thriller,Kiss of Death (1995),http://dbpedia.org/resource/Kiss_of_Death_(1995_film),11810
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode IV - A New Hope (1977),http://dbpedia.org/resource/Star_Wars_(film),6726
261,Little Women (1994),Drama,Little Women (1994),http://dbpedia.org/resource/Little_Women_(1994_film),9531
263,Ladybird Ladybird (1994),Drama,Ladybird Ladybird (1994),"http://dbpedia.org/resource/Ladybird,_Ladybird_(film)",3648
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,Like Water for Chocolate (Como agua para chocolate) (1992),http://dbpedia.org/resource/Like_Water_for_Chocolate_(film),14647
266,Legends of the Fall (1994),Drama|Romance|War|Western,Legends of the Fall (1994),http://dbpedia.org/resource/Legends_of_the_Fall,4028
267,Major Payne (1994),Comedy,Major Payne (1994),http://dbpedia.org/resource/Major_Payne,6232
268,Little Odessa (1994),Drama,Little Odessa (1994),http://dbpedia.org/resource/Little_Odessa,3005
270,Love Affair (1994),Drama|Romance,Love Affair (1994),http://dbpedia.org/resource/Love_Affair_(1994_film),356
271,Losing Isaiah (1995),Drama,Losing Isaiah (1995),http://dbpedia.org/resource/Losing_Isaiah,947
272,"Madness of King George, The (1994)",Drama,"Madness of King George, The (1994)",http://dbpedia.org/resource/The_Madness_of_King_George,4402
273,Mary Shelley's Frankenstein (1994),Drama|Horror,Mary Shelley's Frankenstein (1994),http://dbpedia.org/resource/Mary_Shelley's_Frankenstein_(film),3461
274,Man of the House (1995),Comedy,Man of the House (1995),http://dbpedia.org/resource/Man_of_the_House_(1995_film),6349
275,Mixed Nuts (1994),Comedy,Mixed Nuts (1994),http://dbpedia.org/resource/Mixed_Nuts_(1922_film),14230
276,Milk Money (1994),Comedy|Romance,Milk Money (1994),http://dbpedia.org/resource/Milk_Money_(film),6006
277,Miracle on 34th Street (1994),Drama,Miracle on 34th Street (1994),http://dbpedia.org/resource/Miracle_on_34th_Street_(1994_film),13967
278,Miami Rhapsody (1995),Comedy,Miami Rhapsody (1995),http://dbpedia.org/resource/Miami_Rhapsody,9858
279,My Family (1995),Drama,My Family (1995),http://dbpedia.org/resource/My_Family_(film),2882
280,Murder in the First (1995),Drama|Thriller,Murder in the First (1995),http://dbpedia.org/resource/Murder_in_the_First,7926
281,Nobody's Fool (1994),Drama,Nobody's Fool (1994),http://dbpedia.org/resource/Nobody's_Fool_(1994_film),4796
282,Nell (1994),Drama,Nell (1994),http://dbpedia.org/resource/Nell_(film),4404
283,New Jersey Drive (1995),Crime|Drama,New Jersey Drive (1995),http://dbpedia.org/resource/New_Jersey_Drive,13085
286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,Nemesis 2: Nebula (1995),http://dbpedia.org/resource/Nemesis_2:_Nebula,9131
288,Natural Born Killers (1994),Action|Thriller,Natural Born Killers (1994),http://dbpedia.org/resource/Natural_Born_Killers,4768
289,Only You (1994),Comedy|Romance,Only You (1994),http://dbpedia.org/resource/Only_You_(1994_film),792
290,Once Were Warriors (1994),Crime|Drama,Once Were Warriors (1994),http://dbpedia.org/resource/Once_Were_Warriors_(film),4178
291,Poison Ivy II (1995),Thriller,Poison Ivy II (1995),http://dbpedia.org/resource/Poison_Ivy_II:_Lily,7404
292,Outbreak (1995),Action|Drama|Thriller,Outbreak (1995),http://dbpedia.org/resource/Outbreak_(film),1098
294,"Perez Family, The (1995)",Comedy|Romance,"Perez Family, The (1995)",http://dbpedia.org/resource/The_Perez_Family,5707
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,"Pyromaniac's Love Story, A (1995)",http://dbpedia.org/resource/A_Pyromaniac's_Love_Story,1848
296,Pulp Fiction (1994),Crime|Drama,Pulp Fiction (1994),http://dbpedia.org/resource/Pulp_Fiction,7638
297,Panther (1995),Drama,Panther (1995),http://dbpedia.org/resource/The_Pink_Panther_(1963_film),5142
298,Pushing Hands (1992),Comedy,Pushing Hands (1992),http://dbpedia.org/resource/Pushing_Hands_(film),3823
299,Priest (1994),Drama,Priest (1994),http://dbpedia.org/resource/Priest_(1994_film),9288
300,Quiz Show (1994),Drama,Quiz Show (1994),http://dbpedia.org/resource/Quiz_Show_(film),10438
301,Picture Bride (1995),Drama|Romance,Picture Bride (1995),http://dbpedia.org/resource/Picture_Bride_(film),6097
303,"Quick and the Dead, The (1995)",Action|Adventure|Western,"Quick and the Dead, The (1995)",http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film),10689
304,Roommates (1995),Comedy|Drama,Roommates (1995),http://dbpedia.org/resource/Roommates_(1995_film),2254
306,Three Colors: Red (1994),Drama,Three Colors: Red (1994),http://dbpedia.org/resource/Three_Colors:_Red,7879
307,Three Colors: Blue (1993),Drama,Three Colors: Blue (1993),http://dbpedia.org/resource/Three_Colors:_Blue,202
308,Three Colors: White (1994),Drama,Three Colors: White (1994),http://dbpedia.org/resource/Three_Colors:_White,11227
309,"Red Firecracker, Green Firecracker (1994)",Drama,"Red Firecracker, Green Firecracker (1994)","http://dbpedia.org/resource/Red_Firecracker,_Green_Firecracker",13485
310,Rent-a-Kid (1995),Comedy,Rent-a-Kid (1995),http://dbpedia.org/resource/Rent-a-Kid,10399
311,Relative Fear (1994),Horror|Thriller,Relative Fear (1994),http://dbpedia.org/resource/Relative_Fear,2547
312,Stuart Saves His Family (1995),Comedy,Stuart Saves His Family (1995),http://dbpedia.org/resource/Stuart_Saves_His_Family,14476
313,"Swan Princess, The (1994)",Animation|Children's,"Swan Princess, The (1994)",http://dbpedia.org/resource/The_Swan_Princess,12476
314,"Secret of Roan Inish, The (1994)",Drama,"Secret of Roan Inish, The (1994)",http://dbpedia.org/resource/The_Secret_of_Roan_Inish,9271
315,"Specialist, The (1994)",Action,"Specialist, The (1994)",http://dbpedia.org/resource/The_Specialist,14132
316,Stargate (1994),Action|Adventure|Sci-Fi,Stargate (1994),http://dbpedia.org/resource/Stargate_(film),4998
317,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,"Santa Clause, The (1994)",http://dbpedia.org/resource/Santa_Claus_Conquers_the_Martians,2574
318,"Shawshank Redemption, The (1994)",Drama,"Shawshank Redemption, The (1994)",http://dbpedia.org/resource/The_Shawshank_Redemption,14491
319,Shallow Grave (1994),Thriller,Shallow Grave (1994),http://dbpedia.org/resource/Shallow_Grave,5686
320,Suture (1993),Film-Noir|Thriller,Suture (1993),http://dbpedia.org/resource/Suture_(film),14288
322,Swimming with Sharks (1995),Comedy|Drama,Swimming with Sharks (1995),http://dbpedia.org/resource/Swimming_with_Sharks,13041
324,"Sum of Us, The (1994)",Comedy,"Sum of Us, The (1994)",http://dbpedia.org/resource/The_Sum_of_Us_(film),11247
325,National Lampoon's Senior Trip (1995),Comedy,National Lampoon's Senior Trip (1995),http://dbpedia.org/resource/National_Lampoon's_Senior_Trip,3247
326,To Live (Huozhe) (1994),Drama,To Live (Huozhe) (1994),http://dbpedia.org/resource/To_Live_(1994_film),1488
327,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,Tank Girl (1995),http://dbpedia.org/resource/Tank_Girl_(film),10608
328,Tales From the Crypt Presents: Demon Knight (1995),Horror,Tales From the Crypt Presents: Demon Knight (1995),http://dbpedia.org/resource/Demon_Knight,9121
329,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,Star Trek: Generations (1994),http://dbpedia.org/resource/Star_Trek_Generations,691
330,Tales from the Hood (1995),Comedy|Horror,Tales from the Hood (1995),http://dbpedia.org/resource/Tales_from_the_Hood,3882
331,Tom & Viv (1994),Drama,Tom & Viv (1994),http://dbpedia.org/resource/Tom_&_Viv,9873
332,Village of the Damned (1995),Horror|Sci-Fi,Village of the Damned (1995),http://dbpedia.org/resource/Village_of_the_Damned_(1995_film),12874
333,Tommy Boy (1995),Comedy,Tommy Boy (1995),http://dbpedia.org/resource/Tommy_Boy,505
334,Vanya on 42nd Street (1994),Drama,Vanya on 42nd Street (1994),http://dbpedia.org/resource/Vanya_on_42nd_Street,8178
335,"Underneath, The (1995)",Mystery|Thriller,"Underneath, The (1995)",http://dbpedia.org/resource/Underneath_the_Arches_(film),13369
336,"Walking Dead, The (1995)",Drama|War,"Walking Dead, The (1995)",http://dbpedia.org/resource/The_Walking_Dead_(1995_film),12621
337,What's Eating Gilbert Grape (1993),Drama,What's Eating Gilbert Grape (1993),http://dbpedia.org/resource/What's_Eating_Gilbert_Grape,3732
338,Virtuosity (1995),Sci-Fi|Thriller,Virtuosity (1995),http://dbpedia.org/resource/Virtuosity,2285
340,"War, The (1994)",Adventure|Drama,"War, The (1994)",http://dbpedia.org/resource/The_War_(1994_film),650
341,Double Happiness (1994),Drama,Double Happiness (1994),http://dbpedia.org/resource/Double_Happiness_(film),3040
342,Muriel's Wedding (1994),Comedy|Romance,Muriel's Wedding (1994),http://dbpedia.org/resource/Muriel's_Wedding,11091
343,"Baby-Sitters Club, The (1995)",Children's,"Baby-Sitters Club, The (1995)",http://dbpedia.org/resource/The_Baby-Sitters_Club_(film),14563
344,Ace Ventura: Pet Detective (1994),Comedy,Ace Ventura: Pet Detective (1994),http://dbpedia.org/resource/Ace_Ventura:_Pet_Detective,5093
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,"Adventures of Priscilla, Queen of the Desert, The (1994)","http://dbpedia.org/resource/The_Adventures_of_Priscilla,_Queen_of_the_Desert",11400
346,Backbeat (1993),Drama|Musical,Backbeat (1993),http://dbpedia.org/resource/Backbeat_(film),7254
347,Bitter Moon (1992),Drama,Bitter Moon (1992),http://dbpedia.org/resource/Bitter_Moon,7972
348,Bullets Over Broadway (1994),Comedy,Bullets Over Broadway (1994),http://dbpedia.org/resource/Bullets_over_Broadway,13971
349,Clear and Present Danger (1994),Action|Adventure|Thriller,Clear and Present Danger (1994),http://dbpedia.org/resource/Clear_and_Present_Danger_(film),2367
350,"Client, The (1994)",Drama|Mystery|Thriller,"Client, The (1994)",http://dbpedia.org/resource/The_Client_(1994_film),9907
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,"Corrina, Corrina (1994)","http://dbpedia.org/resource/Corrina,_Corrina_(film)",5578
352,Crooklyn (1994),Comedy,Crooklyn (1994),http://dbpedia.org/resource/Crooklyn,388
353,"Crow, The (1994)",Action|Romance|Thriller,"Crow, The (1994)",http://dbpedia.org/resource/The_Crow_(1994_film),10887
354,Cobb (1994),Drama,Cobb (1994),http://dbpedia.org/resource/Cobb_(film),4869
355,"Flintstones, The (1994)",Children's|Comedy,"Flintstones, The (1994)",http://dbpedia.org/resource/The_Flintstones:_On_the_Rocks,12548
356,Forrest Gump (1994),Comedy|Romance|War,Forrest Gump (1994),http://dbpedia.org/resource/Forrest_Gump,13336
357,Four Weddings and a Funeral (1994),Comedy|Romance,Four Weddings and a Funeral (1994),http://dbpedia.org/resource/Four_Weddings_and_a_Funeral,6886
358,Higher Learning (1995),Drama,Higher Learning (1995),http://dbpedia.org/resource/Higher_Learning,11074
359,I Like It Like That (1994),Comedy|Drama|Romance,I Like It Like That (1994),http://dbpedia.org/resource/I_Like_It_Like_That_(film),6056
361,It Could Happen to You (1994),Drama|Romance,It Could Happen to You (1994),http://dbpedia.org/resource/It_Could_Happen_to_You_(film),14566
364,"Lion King, The (1994)",Animation|Children's|Musical,"Lion King, The (1994)",http://dbpedia.org/resource/Leo_the_Lion:_King_of_the_Jungle,1107
365,Little Buddha (1993),Drama,Little Buddha (1993),http://dbpedia.org/resource/Little_Buddha,11157
366,Wes Craven's New Nightmare (1994),Horror,Wes Craven's New Nightmare (1994),http://dbpedia.org/resource/Wes_Craven's_New_Nightmare,3158
367,"Mask, The (1994)",Comedy|Crime|Fantasy,"Mask, The (1994)",http://dbpedia.org/resource/Mask_(film),12475
368,Maverick (1994),Action|Comedy|Western,Maverick (1994),http://dbpedia.org/resource/Maverick_(film),8921
369,Mrs. Parker and the Vicious Circle (1994),Drama,Mrs. Parker and the Vicious Circle (1994),http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle,7515
371,"Paper, The (1994)",Comedy|Drama,"Paper, The (1994)",http://dbpedia.org/resource/Paper_Moon_(film),5535
372,Reality Bites (1994),Comedy|Drama,Reality Bites (1994),http://dbpedia.org/resource/Reality_Bites,14166
373,Red Rock West (1992),Thriller,Red Rock West (1992),http://dbpedia.org/resource/Red_Rock_West,4437
374,Richie Rich (1994),Children's|Comedy,Richie Rich (1994),http://dbpedia.org/resource/Richie_Rich_(film),9638
375,Safe Passage (1994),Drama,Safe Passage (1994),http://dbpedia.org/resource/Safe_Passage_(film),897
376,"River Wild, The (1994)",Action|Thriller,"River Wild, The (1994)",http://dbpedia.org/resource/Wild_River_(film),9180
377,Speed (1994),Action|Romance|Thriller,Speed (1994),http://dbpedia.org/resource/Speed_(1994_film),10506
378,Speechless (1994),Comedy|Romance,Speechless (1994),http://dbpedia.org/resource/Speechless,3329
379,Timecop (1994),Action|Sci-Fi,Timecop (1994),http://dbpedia.org/resource/Timecop,701
380,True Lies (1994),Action|Adventure|Comedy|Romance,True Lies (1994),http://dbpedia.org/resource/True_Lies,5144
381,When a Man Loves a Woman (1994),Drama,When a Man Loves a Woman (1994),http://dbpedia.org/resource/When_a_Man_Loves_a_Woman_(film),13972
382,Wolf (1994),Drama|Horror,Wolf (1994),http://dbpedia.org/resource/Wolf_(1994_film),2910
383,Wyatt Earp (1994),Western,Wyatt Earp (1994),http://dbpedia.org/resource/Wyatt_Earp_(film),6584
384,Bad Company (1995),Action,Bad Company (1995),http://dbpedia.org/resource/Bad_Company_(1995_film),8277
385,"Man of No Importance, A (1994)",Drama,"Man of No Importance, A (1994)",http://dbpedia.org/resource/A_Man_of_No_Importance_(film),10203
386,S.F.W. (1994),Drama,S.F.W. (1994),http://dbpedia.org/resource/S.F.W.,6191
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,"Low Down Dirty Shame, A (1994)",http://dbpedia.org/resource/A_Low_Down_Dirty_Shame,8992
388,Boys Life (1995),Drama,Boys Life (1995),http://dbpedia.org/resource/Boys_Life_(film),12989
390,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama,Faster Pussycat! Kill! Kill! (1965),"http://dbpedia.org/resource/Faster,_Pussycat!_Kill!_Kill!",6572
391,Jason's Lyric (1994),Crime|Drama,Jason's Lyric (1994),http://dbpedia.org/resource/Jason's_Lyric,2640
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's,"Secret Adventures of Tom Thumb, The (1993)",http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb,4337
393,Street Fighter (1994),Action,Street Fighter (1994),http://dbpedia.org/resource/Street_Fighter_(1994_film),5421
394,Coldblooded (1995),Action,Coldblooded (1995),http://dbpedia.org/resource/Coldblooded_(film),8173
396,Fall Time (1995),Drama,Fall Time (1995),http://dbpedia.org/resource/Fall_Time,6877
398,Frank and Ollie (1995),Documentary,Frank and Ollie (1995),http://dbpedia.org/resource/Frank_and_Ollie,541
399,Girl in the Cadillac (1995),Drama,Girl in the Cadillac (1995),http://dbpedia.org/resource/Girl_in_the_Cadillac,4968
400,Homage (1995),Drama,Homage (1995),http://dbpedia.org/resource/Homage_to_Chagall:_The_Colours_of_Love,5083
401,Mirage (1995),Action|Thriller,Mirage (1995),http://dbpedia.org/resource/Mirage_(1965_film),13092
402,Open Season (1996),Comedy,Open Season (1996),http://dbpedia.org/resource/Open_Season,1081
405,Highlander III: The Sorcerer (1994),Action|Sci-Fi,Highlander III: The Sorcerer (1994),http://dbpedia.org/resource/Highlander_III:_The_Sorcerer,1155
407,In the Mouth of Madness (1995),Horror|Thriller,In the Mouth of Madness (1995),http://dbpedia.org/resource/In_the_Mouth_of_Madness,5806
408,8 Seconds (1994),Drama,8 Seconds (1994),http://dbpedia.org/resource/8_Seconds,1312
409,Above the Rim (1994),Drama,Above the Rim (1994),http://dbpedia.org/resource/Above_the_Rim,4081
410,Addams Family Values (1993),Comedy,Addams Family Values (1993),http://dbpedia.org/resource/Addams_Family_Values,8662
411,You So Crazy (1994),Comedy,You So Crazy (1994),http://dbpedia.org/resource/You_So_Crazy,5444
412,"Age of Innocence, The (1993)",Drama,"Age of Innocence, The (1993)",http://dbpedia.org/resource/The_Age_of_Innocence_(1993_film),13898
413,Airheads (1994),Comedy,Airheads (1994),http://dbpedia.org/resource/Airheads,5156
414,"Air Up There, The (1994)",Comedy,"Air Up There, The (1994)",http://dbpedia.org/resource/The_Air_Up_There,4299
415,Another Stakeout (1993),Comedy|Thriller,Another Stakeout (1993),http://dbpedia.org/resource/Another_Stakeout,7028
416,Bad Girls (1994),Western,Bad Girls (1994),http://dbpedia.org/resource/Bad_Girls,11723
417,Barcelona (1994),Comedy|Romance,Barcelona (1994),http://dbpedia.org/resource/Barcelona_(film),12061
418,Being Human (1993),Drama,Being Human (1993),http://dbpedia.org/resource/Being_Human_(1994_film),9740
419,"Beverly Hillbillies, The (1993)",Comedy,"Beverly Hillbillies, The (1993)",http://dbpedia.org/resource/The_Beverly_Hillbillies_(film),5094
420,Beverly Hills Cop III (1994),Action|Comedy,Beverly Hills Cop III (1994),http://dbpedia.org/resource/Beverly_Hills_Cop_III,6741
421,Black Beauty (1994),Adventure|Children's,Black Beauty (1994),http://dbpedia.org/resource/Black_Beauty_(1994_film),13153
422,Blink (1994),Thriller,Blink (1994),http://dbpedia.org/resource/Blink_(film),1914
423,Blown Away (1994),Action|Thriller,Blown Away (1994),http://dbpedia.org/resource/Blown_Away_(1994_film),101
424,Blue Chips (1994),Drama,Blue Chips (1994),http://dbpedia.org/resource/Blue_Chips,7342
425,Blue Sky (1994),Drama|Romance,Blue Sky (1994),http://dbpedia.org/resource/Blue_Sky_(film),3631
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Body Snatchers (1993),http://dbpedia.org/resource/Body_Snatchers_(1993_film),9156
427,Boxing Helena (1993),Mystery|Romance|Thriller,Boxing Helena (1993),http://dbpedia.org/resource/Boxing_Helena,13497
428,"Bronx Tale, A (1993)",Drama,"Bronx Tale, A (1993)",http://dbpedia.org/resource/A_Bronx_Tale,5417
429,Cabin Boy (1994),Comedy,Cabin Boy (1994),http://dbpedia.org/resource/Cabin_Boy,4104
431,Carlito's Way (1993),Crime|Drama,Carlito's Way (1993),http://dbpedia.org/resource/Carlito's_Way,10750
432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,City Slickers II: The Legend of Curly's Gold (1994),http://dbpedia.org/resource/City_Slickers_II:_The_Legend_of_Curly's_Gold,12747
433,Clean Slate (1994),Comedy,Clean Slate (1994),http://dbpedia.org/resource/Clean_Slate_(1994_film),3730
434,Cliffhanger (1993),Action|Adventure|Crime,Cliffhanger (1993),http://dbpedia.org/resource/Cliffhanger_(film),3895
435,Coneheads (1993),Comedy|Sci-Fi,Coneheads (1993),http://dbpedia.org/resource/Coneheads_(film),7025
